Permutation,BlockType,ShaderType,SPF1,SPF2,Occurrences,UniqueNifs,UniqueMaterials,ExampleNifs,TopMaterials,SummaryCount,Delta_MapMinusSummary,SPF1_int,SPF2_int,SPF1_flags,SPF2_flags,Meshes_total,Meshes_unique,trees,architecture,actors,decals,other,DominantClass
BSLightingShaderProperty|Default|SPF1=2353005313|SPF2=67108905,BSLightingShaderProperty,Default,2353005313,67108905,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Sidewalks\SWCurb4x2EndL01Grass.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Sidewalks\SWCurbCorSlope01.nif,,2,0,2353005313,67108905,"Specular, RGB_Falloff, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, No_Fade, Vertex_Colors, Gradient_Remap",2,2,0,2,0,0,0,architecture
BSEffectShaderProperty|Default|SPF1=2348810368|SPF2=33,BSEffectShaderProperty,Default,2348810368,33,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Props\MirelurkEggs\MirelurkEgg_Single01_Broken01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Props\MirelurkEggs\MirelurkEgg_Single01_Broken02.nif,,2,0,2348810368,33,"Environment_Mapping, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",2,2,0,2,0,0,0,architecture
BSLightingShaderProperty|Default|SPF1=2353004553|SPF2=129,BSLightingShaderProperty,Default,2353004553,129,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002C075.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0002C0AB.NIF,,2,0,2353004553,129,"Specular, Vertex_Alpha, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, Transform_Changed",2,2,0,0,0,0,2,other
BSEffectShaderProperty|Default|SPF1=2684354752|SPF2=1073741953,BSEffectShaderProperty,Default,2684354752,1073741953,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0006FF3D.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0006FF3E.NIF,,2,0,2684354752,1073741953,"Use_Falloff, Environment_Mapping, External_Emittance, ZBuffer_Test","ZBuffer_Write, Transform_Changed, Effect_Lighting",2,2,0,0,0,0,2,other
BSLightingShaderProperty|Default|SPF1=2353005056|SPF2=169,BSLightingShaderProperty,Default,2353005056,169,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0013332B.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0013332F.NIF,,2,0,2353005056,169,"Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, No_Fade, Vertex_Colors, Transform_Changed",2,2,0,0,0,0,2,other
BSLightingShaderProperty|GlowShader|SPF1=2688548865|SPF2=193,BSLightingShaderProperty,GlowShader,2688548865,193,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00163A42.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00163A52.NIF,,2,0,2688548865,193,"Specular, Own_Emit, External_Emittance, ZBuffer_Test","ZBuffer_Write, Glow_Map, Transform_Changed",2,2,0,0,0,0,2,other
BSLightingShaderProperty|Default|SPF1=2151677952|SPF2=129,BSLightingShaderProperty,Default,2151677952,129,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0021DAB8.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM002390B8.NIF,,2,0,2151677952,129,"Own_Emit, ZBuffer_Test","ZBuffer_Write, Transform_Changed",2,2,0,0,0,0,2,other
BSEffectShaderProperty|Default|SPF1=2684354768|SPF2=1073741952,BSEffectShaderProperty,Default,2684354768,1073741952,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM002216E0.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00249D46.NIF,,2,0,2684354768,1073741952,"GreyscaleToPalette_Color, Use_Falloff, Environment_Mapping, External_Emittance, ZBuffer_Test","Transform_Changed, Effect_Lighting",2,2,0,0,0,0,2,other
BSLightingShaderProperty|EnvironmentMap|SPF1=2151744129|SPF2=129,BSLightingShaderProperty,EnvironmentMap,2151744129,129,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM002216E0.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00249D46.NIF,,2,0,2151744129,129,"Specular, Environment_Mapping, Cast_Shadows, Fire_Refraction, Own_Emit, ZBuffer_Test","ZBuffer_Write, Transform_Changed",2,2,0,0,0,0,2,other
BSLightingShaderProperty|GlowShader|SPF1=2151744001|SPF2=193,BSLightingShaderProperty,GlowShader,2151744001,193,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM002216E0.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00249D46.NIF,,2,0,2151744001,193,"Specular, Cast_Shadows, Fire_Refraction, Own_Emit, ZBuffer_Test","ZBuffer_Write, Glow_Map, Transform_Changed",2,2,0,0,0,0,2,other
BSLightingShaderProperty|Default|SPF1=2688549377|SPF2=129,BSLightingShaderProperty,Default,2688549377,129,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00226742.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0024697D.NIF,,2,0,2688549377,129,"Specular, Cast_Shadows, Own_Emit, External_Emittance, ZBuffer_Test","ZBuffer_Write, Transform_Changed",2,2,0,0,0,0,2,other
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678593|SPF2=2097281,BSLightingShaderProperty,EnvironmentMap,2151678593,2097281,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0022BC80.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM0022DC2D.NIF,,2,0,2151678593,2097281,"Specular, Environment_Mapping, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Transform_Changed, Anisotropic_Lighting",2,2,0,0,0,0,2,other
BSEffectShaderProperty|Default|SPF1=2684354688|SPF2=1073741984,BSEffectShaderProperty,Default,2684354688,1073741984,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00238F10.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00238F11.NIF,,2,0,2684354688,1073741984,"Environment_Mapping, External_Emittance, ZBuffer_Test","Vertex_Colors, Transform_Changed, Effect_Lighting",2,2,0,0,0,0,2,other
BSEffectShaderProperty|Default|SPF1=2684354752|SPF2=1073741969,BSEffectShaderProperty,Default,2684354752,1073741969,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SCOL\Fallout4.esm\CM00247999.NIF; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Vehicles\Vertibird\Vertibird01.nif,,2,0,2684354752,1073741969,"Use_Falloff, Environment_Mapping, External_Emittance, ZBuffer_Test","ZBuffer_Write, Double_Sided, Transform_Changed, Effect_Lighting",2,2,0,0,0,0,2,other
BSLightingShaderProperty|GlowShader|SPF1=2151678464|SPF2=97,BSLightingShaderProperty,GlowShader,2151678464,97,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Building\SecurityCamera01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\GlowingSea\AshAndCharPileMini01.nif,,2,0,2151678464,97,"Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Glow_Map",2,2,0,0,0,0,2,other
BSEffectShaderProperty|Default|SPF1=2348810240|SPF2=40,BSEffectShaderProperty,Default,2348810240,40,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Construction\SignMenWorkingWithStandfxBrokenShaderDepth.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\MetalBarrel\MetalBarrel01Fire01OLD.nif,,2,0,2348810240,40,"Decal, Dynamic_Decal, ZBuffer_Test","No_Fade, Vertex_Colors",2,2,0,0,0,0,2,other
BSLightingShaderProperty|Default|SPF1=2151678465|SPF2=69206049,BSLightingShaderProperty,Default,2151678465,69206049,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\FederalistFurniture\FederalistChair01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Furniture\BarberChair\CharacterAssets\barberchair.nif,,2,0,2151678465,69206049,"Specular, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Anisotropic_Lighting, Gradient_Remap",2,2,0,1,0,0,1,architecture
BSLightingShaderProperty|Default|SPF1=2151677954|SPF2=17,BSLightingShaderProperty,Default,2151677954,17,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Minutemen\FlagWavingMinutemen01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Minutemen\FlagWavingMinutemen02.nif,,2,0,2151677954,17,"Skinned, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided",2,2,0,0,0,0,2,other
BSEffectShaderProperty|Default|SPF1=2348810240|SPF2=24,BSEffectShaderProperty,Default,2348810240,24,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Terminals\ImprovisedTerminal01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\Terminals\ImprovisedTerminal01Stand.nif,,2,0,2348810240,24,"Decal, Dynamic_Decal, ZBuffer_Test","No_Fade, Double_Sided",2,2,0,0,0,0,2,other
BSLightingShaderProperty|Default|SPF1=2151776256|SPF2=49,BSLightingShaderProperty,Default,2151776256,49,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Traps\RadiationTrap\RadiationTrap01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Traps\RadiationTrap\WorkshopRadiationTrap01.nif,,2,0,2151776256,49,"Refraction, Fire_Refraction, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided, Vertex_Colors",2,2,0,0,0,0,2,other
BSEffectShaderProperty|Default|SPF1=2684354784|SPF2=1073741856,BSEffectShaderProperty,Default,2684354784,1073741856,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Weapons\Cryolator\Cryolator.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Weapons\Cryolator\Cryolator_1.nif,,2,0,2684354784,1073741856,"GreyscaleToPalette_Alpha, Use_Falloff, Environment_Mapping, External_Emittance, ZBuffer_Test","Vertex_Colors, Effect_Lighting",2,2,0,0,0,0,2,other
BSEffectShaderProperty|Default|SPF1=2147483808|SPF2=33,BSEffectShaderProperty,Default,2147483808,33,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Weapons\LaserWeapons\LaserRifleSuperBarrel.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Weapons\LaserWeapons\LaserRifleSuperBarrel_1.nif,,2,0,2147483808,33,"GreyscaleToPalette_Alpha, Environment_Mapping, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",2,2,0,0,0,0,2,other
BSEffectShaderProperty|Default|SPF1=2147483984|SPF2=0,BSEffectShaderProperty,Default,2147483984,0,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Weapons\Swords\ShemDroweSword.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Weapons\Swords\ShemDroweSwordFX.nif,,2,0,2147483984,0,"GreyscaleToPalette_Color, Use_Falloff, RGB_Falloff, ZBuffer_Test",,2,2,0,0,0,0,2,other
BSEffectShaderProperty|Default|SPF1=2684354642|SPF2=1073742000,BSEffectShaderProperty,Default,2684354642,1073742000,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Bloatfly\CharacterAssets\BloatflyFatGlow.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Stingwing\CharacterAssets\StingwingGlow.nif,,2,0,2684354642,1073742000,"Skinned, GreyscaleToPalette_Color, Use_Falloff, External_Emittance, ZBuffer_Test","Double_Sided, Vertex_Colors, Transform_Changed, Effect_Lighting",2,2,0,0,2,0,0,actors
BSEffectShaderProperty|Default|SPF1=2348810256|SPF2=40,BSEffectShaderProperty,Default,2348810256,40,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Eyebot\CharacterAssets\EyebotDeadLaserParticles.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Eyebot\CharacterAssets\EyebotTorsoCrippledParticles.nif,,2,0,2348810256,40,"GreyscaleToPalette_Color, Decal, Dynamic_Decal, ZBuffer_Test","No_Fade, Vertex_Colors",2,2,0,0,2,0,0,actors
BSLightingShaderProperty|Default|SPF1=2151677954|SPF2=161,BSLightingShaderProperty,Default,2151677954,161,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Mirelurk\CharacterAssets\MirelurkDirt01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\MirelurkHunter\CharacterAssets\MirelurkHunterDirt.nif,,2,0,2151677954,161,"Skinned, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Transform_Changed",2,2,0,0,2,0,0,actors
BSLightingShaderProperty|Default|SPF1=2151677955|SPF2=161,BSLightingShaderProperty,Default,2151677955,161,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Molerat\CharacterAssets\Molerat01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Molerat\CharacterAssets\Molerat02.nif,,2,0,2151677955,161,"Specular, Skinned, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Transform_Changed",2,2,0,0,2,0,0,actors
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678595|SPF2=2097281,BSLightingShaderProperty,EnvironmentMap,2151678595,2097281,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\RadStag\CharacterAssets\RadStag.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\RadStag\CharacterAssets\RadStagDoe.nif,,2,0,2151678595,2097281,"Specular, Skinned, Environment_Mapping, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Transform_Changed, Anisotropic_Lighting",2,2,0,0,2,0,0,actors
BSEffectShaderProperty|Default|SPF1=2684354626|SPF2=1073741840,BSEffectShaderProperty,Default,2684354626,1073741840,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Robot\Parts\HeadArmorProtectron.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Robot\Parts\HeadArmorProtectronRusty01.nif,,2,0,2684354626,1073741840,"Skinned, Use_Falloff, External_Emittance, ZBuffer_Test","Double_Sided, Effect_Lighting",2,2,0,0,2,0,0,actors
BSEffectShaderProperty|Default|SPF1=2684354690|SPF2=1073741840,BSEffectShaderProperty,Default,2684354690,1073741840,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Turret\CharacterAssets\TurretWorkshopSpotlightEye.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\FoodVendingMachines\PortADiner\PortADiner01.nif,,2,0,2684354690,1073741840,"Skinned, Environment_Mapping, External_Emittance, ZBuffer_Test","Double_Sided, Effect_Lighting",2,2,0,0,1,0,1,actors
BSEffectShaderProperty|Default|SPF1=2147483650|SPF2=33,BSEffectShaderProperty,Default,2147483650,33,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Turret\CharacterAssets\TurretWorkshopSpotlightEye.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Landscape\Animated\PrimeGroundAttack01\PrimeGroundAttack01.nif,,2,0,2147483650,33,"Skinned, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",2,2,0,1,1,0,0,architecture
BSEffectShaderProperty|Default|SPF1=2684354722|SPF2=1073741872,BSEffectShaderProperty,Default,2684354722,1073741872,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Vertibird\CharacterAssets\VbirdDeathExplosionDroppedObject.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Vertibird\CharacterAssets\VertibirdTorsoReplace.nif,,2,0,2684354722,1073741872,"Skinned, GreyscaleToPalette_Alpha, Environment_Mapping, External_Emittance, ZBuffer_Test","Double_Sided, Vertex_Colors, Effect_Lighting",2,2,0,0,2,0,0,actors
BSLightingShaderProperty|Default|SPF1=2151678208|SPF2=33,BSLightingShaderProperty,Default,2151678208,33,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\DiamondCity\Signs\DiamondSignChemICare01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\DiamondCity\Signs\DiamondSignChemICare02.nif,,2,0,2151678208,33,"RGB_Falloff, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",2,2,0,2,0,0,0,architecture
BSLightingShaderProperty|GlowShader|SPF1=2151678720|SPF2=97,BSLightingShaderProperty,GlowShader,2151678720,97,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\DiamondCity\Stadium_Ext\DiamondRubbleTrashBurnpile04.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Architecture\DiamondCity\Stadium_Ext\DiamondRubbleTrashBurnpile05.nif,,2,0,2151678720,97,"RGB_Falloff, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Glow_Map",2,2,0,2,0,0,0,architecture
BSLightingShaderProperty|EnvironmentMap|SPF1=2151678592|SPF2=33,BSLightingShaderProperty,EnvironmentMap,2151678592,33,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Industrial\BldShellIn\IndBldShellInCutWallWindow02.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Interiors\Vault\HallUtil\VltHallUtilDoor02Cryo.nif,,2,0,2151678592,33,"Environment_Mapping, Cast_Shadows, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",2,2,0,2,0,0,0,architecture
BSLightingShaderProperty|EnvironmentMap|SPF1=2151744129|SPF2=33,BSLightingShaderProperty,EnvironmentMap,2151744129,33,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\PlayerHouseClutterClean\Bottles\BottleBourbon01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\SetDressing\PlayerHouseClutterClean\Bottles\BottleRum01.nif,,2,0,2151744129,33,"Specular, Environment_Mapping, Cast_Shadows, Fire_Refraction, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",2,2,0,0,0,0,2,other
BSLightingShaderProperty|Default|SPF1=2151677971|SPF2=17,BSLightingShaderProperty,Default,2151677971,17,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\Beards\BigBeard01.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\Beards\BigBeard01_faceBones.nif,,2,0,2151677971,17,"Specular, Skinned, GreyscaleToPalette_Color, Own_Emit, ZBuffer_Test","ZBuffer_Write, Double_Sided",2,2,0,0,2,0,0,actors
BSLightingShaderProperty|HairTint|SPF1=2353266691|SPF2=2097185,BSLightingShaderProperty,HairTint,2353266691,2097185,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\Beards\HumanBeard1.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\Beards\HumanBeard1_faceBones.nif,,2,0,2353266691,2097185,"Specular, Skinned, Hair, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Anisotropic_Lighting",2,2,0,0,2,0,0,actors
BSLightingShaderProperty|EnvironmentMap|SPF1=2353005187|SPF2=17,BSLightingShaderProperty,EnvironmentMap,2353005187,17,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\FaceParts\EyeLashesLeft.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\FaceParts\EyeLashesLeft_faceBones.nif,,2,0,2353005187,17,"Specular, Skinned, Environment_Mapping, Cast_Shadows, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, Double_Sided",2,2,0,0,2,0,0,actors
BSLightingShaderProperty|EnvironmentMap|SPF1=2353004674|SPF2=49,BSLightingShaderProperty,EnvironmentMap,2353004674,49,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\FaceParts\FemaleGhoulLashes.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\FaceParts\GhoulChildEyeLashes.nif,,2,0,2353004674,49,"Skinned, Environment_Mapping, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, Double_Sided, Vertex_Colors",2,2,0,0,2,0,0,actors
BSLightingShaderProperty|EnvironmentMap|SPF1=2151809667|SPF2=33,BSLightingShaderProperty,EnvironmentMap,2151809667,33,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\FaceParts\MaleEyes.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\FaceParts\MaleEyes_faceBones.nif,,2,0,2151809667,33,"Specular, Skinned, Environment_Mapping, Cast_Shadows, Eye_Environment_Mapping, Own_Emit, ZBuffer_Test","ZBuffer_Write, Vertex_Colors",2,2,0,0,2,0,0,actors
BSEffectShaderProperty|Default|SPF1=2684354570|SPF2=1073741857,BSEffectShaderProperty,Default,2684354570,1073741857,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\FaceParts\MaleEyesAOLeft.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\FaceParts\MaleEyesAOLeft_faceBones.nif,,2,0,2684354570,1073741857,"Skinned, Vertex_Alpha, External_Emittance, ZBuffer_Test","ZBuffer_Write, Vertex_Colors, Effect_Lighting",2,2,0,0,2,0,0,actors
BSLightingShaderProperty|EnvironmentMap|SPF1=205521035|SPF2=33,BSLightingShaderProperty,EnvironmentMap,205521035,33,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\FaceParts\MaleEyesWet.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\FaceParts\MaleEyesWet_faceBones.nif,,2,0,205521035,33,"Specular, Skinned, Vertex_Alpha, Environment_Mapping, Own_Emit, Decal, Dynamic_Decal","ZBuffer_Write, Vertex_Colors",2,2,0,0,2,0,0,actors
BSEffectShaderProperty|Default|SPF1=2684354570|SPF2=1073741856,BSEffectShaderProperty,Default,2684354570,1073741856,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\FaceParts\MaleEyesWetLeft.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\FaceParts\MaleEyesWetLeft_faceBones.nif,,2,0,2684354570,1073741856,"Skinned, Vertex_Alpha, External_Emittance, ZBuffer_Test","Vertex_Colors, Effect_Lighting",2,2,0,0,2,0,0,actors
BSLightingShaderProperty|HairTint|SPF1=2353267203|SPF2=2097201,BSLightingShaderProperty,HairTint,2353267203,2097201,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\Hair\Female\HairLong03.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\Hair\Female\HairLong05.nif,,2,0,2353267203,2097201,"Specular, Skinned, Cast_Shadows, Hair, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, Double_Sided, Vertex_Colors, Anisotropic_Lighting",2,2,0,0,2,0,0,actors
BSLightingShaderProperty|HairTint|SPF1=2353267211|SPF2=2097201,BSLightingShaderProperty,HairTint,2353267211,2097201,2,2,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\Hair\Female\HairLong03_Hairline.nif; C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Actors\Character\CharacterAssets\Hair\Female\HairLong05_Hairline.nif,,2,0,2353267211,2097201,"Specular, Skinned, Vertex_Alpha, Cast_Shadows, Hair, Own_Emit, Decal, Dynamic_Decal, ZBuffer_Test","ZBuffer_Write, Double_Sided, Vertex_Colors, Anisotropic_Lighting",2,2,0,0,2,0,0,actors
BSEffectShaderProperty|Default|SPF1=3221225472|SPF2=56,BSEffectShaderProperty,Default,3221225472,56,2,1,0,C:\Program Files (x86)\Steam\steamapps\common\Fallout 4\Data\Meshes\Effects\ExplosionGrenadeCryo.nif,,2,0,3221225472,56,"Soft_Effect, ZBuffer_Test","No_Fade, Double_Sided, Vertex_Colors",2,1,0,0,0,2,0,decals
